TIMESTAMP,RECORD,program_signature,CR1000X_batt_volt_Min,VOLT116_batt_volt_Min,CR1000X_Panel_T_Avg,VOLT116_Panel_T_1_Avg,VOLT116_Panel_T_2_Avg,VOLT116_Panel_T_3_Avg,VOLT116_Panel_T_4_Avg,SM50_1_Avg,SM50_1_Std,SM50_2_Avg,SM50_2_Std,Tair_Avg,RH_Avg,PVWspeed_Avg,PVWdir_Avg,PVWdir_STD,Precip_Tot,Albd_Inc_Avg,Albd_Ref_Avg,Rpar_Avg,Lbar_1_Avg,Lbar_2_Avg,Q7_Rn_Avg,HF_1_Avg,HF_2_Avg,HF_3_Avg,HF_4_Avg,IRTob_tgt_Avg,IRTob_bdy_Avg,IRTnd_tgt_Avg,IRTnd_bdy_Avg,SST_20_1_Avg,SST_80_1_Avg,SST_20_2_Avg,SST_80_2_Avg,SST_20_3_Avg,SST_80_3_Avg,SST_20_4_Avg,SST_80_4_Avg,DST_e_05_Avg,DST_e_1_Avg,DST_e_2_Avg,DST_w_05_Avg,DST_w_1_Avg,DST_w_2_Avg,DST_ex_05a_Avg,DST_ex_1a_Avg,DST_ex_2a_Avg,DST_ex_05b_Avg,DST_ex_1b_Avg,DST_ex_2b_Avg,SM250_Drain_Avg,Canopy_Temp_Avg,WM_30_Avg,WM_70_Avg,WM_130_Avg,WM_190_Avg,WSWspeed_Avg,CPI_NAN_n_Tot,Albd_Inc_Avg_calibrated,Albd_Ref_Avg_calibrated,Rpar_Avg_calibrated,Lbar_1_Avg_calibrated,Lbar_2_Avg_calibrated,Q7_Rn_Avg_calibrated,HF_1_Avg_calibrated,HF_2_Avg_calibrated,HF_3_Avg_calibrated,HF_4_Avg_calibrated,SM50_1_Avg_deltaMVV,SM50_1_Avg_NSE,SM50_1_Avg_NSE_Type,SM50_2_Avg_deltaMVV,SM50_2_Avg_NSE,SM50_2_Avg_NSE_Type,SM50_1_Avg_deltaMM,SM50_1_Avg_ETa,SM50_2_Avg_deltaMM,SM50_2_Avg_ETa,SM50_1_Avg_Cumulative_ETa,SM50_2_Avg_Cumulative_ETa
2022-05-26,763440,1328736,1320.35661,1320.97242,1797.84252,1881.58875,1857.97133,1851.33222,1848.3273,206.281667,0.0498247908,203.62657000000002,0.0493426597,1705.376677,4853.00775,118.656216,19126.724131,450.83549014,0,0.0,3479.9125,42.0246089578,168.82217737,150.0336938449,1542.939519,57.172271388,39.415032488,56.00280651,25.11717901,2040.981375,1935.9829730000001,1954.016797,1860.894952,2012.579192,1814.21372,1965.174395,1747.06916,1981.328073,1830.22776,1783.241143,1772.66212,1563.52691,1701.40054,1759.5824,1583.46708,1717.11003,1745.83466,0.0,0.0,0.0,0.0,0.0,0.0,37.8805434,1761.093539,0.0,0.176249578,0.0,0.0,133.9624976,0,0.0,682335.779537375,9923.270913205313,56580.752745555495,57234.85352795245,17049.68356656079,2667.0864602501997,2061.01204879752,2120.2662544686,1190.3031132839,-0.03508399999999989,0,,-0.03491700000000009,0,,2.616469262171869,2.616469262171869,2.6040148565515806,2.6040148565515806,128.2190007883671,115.68334322241587
2022-05-27,772656,1328736,1320.34842,1320.96737,1800.66228,1884.31269,1860.78117,1854.0415600000001,1851.07015,203.464584,0.0387464493,200.822943,0.0388306039,2114.075955,3726.874968,163.38329273,18466.8911668,589.9355413,0,0.0,3215.3184499999998,37.42532518036,140.2902947726,124.0952216,1195.9634349,57.643736340000004,39.058714619999996,51.05902404,22.53361657,2323.079328,2284.473681,2298.320857,2214.997297,2275.02833,2103.80014,2227.03728,2042.86344,2206.25011,2093.11383,2060.73035,2073.2333,1661.64777,1685.41757,1742.01576,1708.29352,1705.9534,1727.68056,0.0,0.0,0.0,0.0,0.0,0.0,37.9525549,2126.47703,0.0,0.176261939,0.0,0.0,186.7516656,0,0.0,630454.5936260335,8837.242034838408,47018.29229303689,47339.845135968004,13200.542622115352,2689.080300261,2042.3801874798,1933.0946501544,1067.8680892523,-0.022686000000000206,0,,-0.02253600000000011,0,,1.6918601551029455,1.6918601551029455,1.6806735632284149,1.6806735632284149,129.91086094347006,117.36401678564428
2022-05-28,781872,1328736,1320.36208,1320.96958,1812.71234,1896.41064,1872.98145,1866.20995,1863.23256,201.682842,0.0764194604,199.052292,0.0765898785,2207.77555,3241.459099,241.5895901,22990.112161,549.0131461999999,0,0.0,2526.596,29.3451434458,102.7709761289,91.5300924513,844.3039691,31.43835346,19.57448201,23.23234774,13.17564108,2300.513319,2324.298216,2261.017804,2280.479958,2195.68208,2068.82433,2145.97547,2043.15079,2123.2956599999998,2062.07401,2096.39768,2095.51253,1779.63709,1705.87966,1734.47254,1829.19575,1729.96512,1723.47266,0.0,0.0,0.0,0.0,0.0,0.0,38.036264700000004,2212.888258,0.0,0.176143105,0.0,0.0,252.1749876,0,0.0,495410.97692428,6929.268721856754,34443.69264960083,34916.89966832192,9733.491894142671,1466.5991889089998,1023.5496643028999,879.5766854364,624.3936307812,-0.01694199999999979,0,,-0.016831999999999958,0,,1.2634882635878288,1.2634882635878288,1.2552847628798576,1.2552847628798576,131.17434920705787,118.61930154852413
2022-05-29,791088,1328736,1320.26747,1320.86851,1828.06091,1912.24202,1888.83508,1882.11027,1879.06885,200.070147,0.0744017696,197.448623,0.0735050521,2121.33135,3049.422422,269.1568753,16043.3605263,875.1151381,0,0.0,2437.208,39.43598892219,144.5722661951,128.0902239155,1198.0670009,48.799231546,29.835547765,40.104923471,15.68169234,2344.14615,2253.27869,2384.42732,2221.28996,2430.54392,2240.59337,2331.92098,2186.01262,2314.51894,2224.45111,2238.36545,2226.19216,1848.26347,1741.16558,1733.05469,1888.97525,1766.36754,1724.71708,0.0,0.0,0.0,0.0,0.0,0.0,38.3498879,2184.35779,0.0,0.175977507,0.0,0.0,279.9883202,0,0.0,477883.91822344,9312.020064196724,48453.39501528776,48863.85861928494,13639.921607089927,2276.4841516209,1560.10079263185,1518.37240261206,743.1553999926,-0.01556700000000033,0,,-0.01554000000000011,0,,1.1609445047380706,1.1609445047380706,1.15893091820064,1.15893091820064,132.33529371179594,119.77823246672477
2022-05-30,800304,1328736,1319.04599,1319.6287,1843.45984,1928.09282,1904.60029,1898.00457,1894.8411,198.621023,0.113926765,196.006765,0.1124378044,1843.44512,2937.070566,331.9983055,23079.94852,870.4290343,0,0.0,4009.22226,46.6849175955,169.6527970778,152.0522874255,1436.9323026,28.440649597,16.677908379,10.295788422,-0.9202606799999997,2139.59128,2012.93283,2175.38318,1964.26268,2383.07724,2215.91105,2295.26032,2180.78528,2212.0479100000002,2167.10533,2134.69263,2163.72371,1918.87942,1778.9392,1737.84717,1959.84536,1802.55256,1732.27299,0.0,0.0,0.0,0.0,0.0,0.0,38.3901247,1946.60026,0.0,0.176486131,0.0,0.0,355.0908047,0,0.0,786122.0062618518,11023.709591825414,56859.134940624666,58004.90660707974,16722.45606610894,1326.75630370005,872.0878291379099,389.79854965692,-43.61115362519996,-0.014043000000000028,0,,-0.013951000000000047,0,,1.0472887312928896,1.0472887312928896,1.04042762160985,1.04042762160985,133.38258244308884,120.81866008833462
2022-05-31,809520,1328736,1318.75522,1319.30917,1842.67583,1932.1314,1908.48701,1902.07069,1898.80246,197.691755,0.4559265856,195.075941,0.4529308465,1676.619788,3980.5731,333.863106349,9608.399878,763.5137497009999,0,159.8802349187,26.8338251128,37.11978465785,168.7797795719,151.0557224634,1530.4902054,23.97631561,17.44539318,18.98335828,-1.3372927,2067.183584,1869.45756,2168.205203,1823.18204,2271.47938,2210.35168,2336.67278,2180.44035,2231.05298,2186.38351,2054.87472,2069.34454,1959.9179199999999,1815.93954,1750.3687,1998.18488,1839.64288,1745.20004,0.0,0.0,0.0,0.0,0.0,0.0,38.4285208,1811.929229,0.0,0.175992614,0.0,0.0,340.9808129,0,31596.883012618557,5261.534299012396,8765.09475125812,56566.54312352228,57624.73700533783,17469.34464315469,1118.4951232065,912.2196093822,718.7099444808,-63.374301053,-0.010856999999999672,1,auto-detected,-0.010833999999999566,1,auto-detected,0.8096855198779845,2.0228341200305024,0.8079702424572164,2.0144814647641898,135.40541656311933,122.83314155309881
2022-06-01,818736,1328736,1318.87063,1319.36836,1835.6459,1928.04528,1904.22501,1897.96009,1894.55861,202.656522,0.0665149635,200.020169,0.0663430546,1101.23376,8193.8002,252.88557817699999,15772.338627,763.608520211,0,53.432985385100004,5.78325012905,7.70229588863089,56.0697523138,50.005629072,600.61001674,-58.0715086707,-37.56483737,-49.52410522,-50.90497251,1344.78584,1159.969394,1240.326194,1145.661858,1542.79399,1728.17633,1523.26407,1775.55457,1590.14665,1730.62045,1548.27121,1606.51148,2002.16162,1908.23454,1886.24763,2028.95043,1927.72665,1870.22812,0.0,0.0,0.0,0.0,0.0,0.0,38.4559301,1154.941401,0.0,0.175807422,0.0,0.0,254.6456709,3,10559.878080529965,1133.9706056014213,1818.743128182412,18791.77748797007,19076.147378386562,6820.817995284207,-2709.035879488155,-1964.2653460773,-1874.9826236292,-2412.3866472489,0.06039899999999987,1,"Rain, Rain, auto-detected, Rain",0.060076999999999714,1,"Rain, Rain, auto-detected, Rain",-4.504393084195612,2.998379508768115,-4.480379200304957,2.9885353079185295,138.40379607188746,125.82167686101734
2022-06-02,827952,1328736,1318.91839,1319.40087,1836.5514,1928.76525,1905.00739,1898.6883,1895.34353,201.489658,0.0870308866,198.859104,0.0872210168,1566.13165,6536.85492,322.13294493,11187.6434,506.538436,0,133.75309342,19.448502677,24.8665510323393,133.7302188249,121.1476425442,1320.44935841,17.378604113999998,8.353123429,12.569708613,-0.7165308200000001,1819.24073,1696.71634,1874.43844,1681.7978,1958.98819,1912.1984,1918.8265,1867.04626,1945.85063,1897.53713,1805.85987,1804.69416,1887.77507,1858.44658,1780.57815,1901.75437,1879.10256,1772.97107,0.0,0.0,0.0,0.0,0.0,0.0,38.455276,1668.42645,0.0,0.176578014,0.0,0.0,333.8758073,0,26433.4165352998,3813.431870756957,5871.738695266279,44819.68283916523,46215.40267776142,15204.068587690803,810.7118819181,436.78482410240997,475.88916808818,-33.956395559800015,-0.025760000000000005,1,auto-detected,-0.025625999999999927,1,auto-detected,1.9211107112514982,3.9739248975057277,1.9111173558435846,3.9625891510728692,142.37772096939318,129.7842660120902
2022-06-03,837168,1328736,1319.51813,1320.00836,1841.54207,1933.56948,1909.82421,1903.46979,1900.15457,214.630328,0.1690010219,211.972338,0.16962515456,1717.27088,6529.82702,210.5613779,16254.221854,576.409304,0,96.9677592989,12.67791300245,17.0220984711,98.7168690981,88.972806876,1052.78016841,-16.77206458,-5.6860174,-9.149668850000001,-21.39981571,1920.34789,1807.21452,1805.87562,1771.76871,1868.24297,1929.22247,1866.31962,1924.05928,1875.21604,1907.0826,1834.76971,1863.80297,1884.0682199999999,1870.38054,1822.10976,1905.13619,1887.7687,1811.4594299999999,0.0,0.0,0.0,0.0,0.0,0.0,38.4368159,1722.47845,0.0,0.176565471,0.0,0.0,215.13083,0,19163.587970214692,2485.865277196982,4019.428111980843,33084.95867822821,33941.34636705648,11820.853653071814,-782.416812657,-297.321849846,-346.40646266100003,-1014.1372664969,0.27516300000000005,1,"Irrigation, Irrigation, auto-detected, auto-detected, Irrigation",0.27405100000000004,1,"Irrigation, Irrigation, auto-detected, auto-detected, Irrigation",-20.520907866463354,4.949470286243341,-20.43797793203355,4.936642994227209,147.32719125563654,134.7209090063174
2022-06-04,846384,1328736,1320.18669,1320.67644,1835.39589,1927.42632,1903.7398,1897.36094,1894.10922,223.277872,0.0492703931,220.536432,0.0490614046,2021.34936,4876.57345,185.79099508,17404.71768784,642.5979555,0,164.803445979,20.6737147932,27.161080439,161.7817841207,144.2992361195,1774.5016698,9.91042863,6.79832602,14.08829607,-9.15072755,2245.11694,2201.85595,1998.785252,2122.62207,1933.71121,1921.57061,1927.14293,1901.55696,1971.56904,1935.98893,1855.72125,1880.94847,1873.69532,1847.06264,1799.35042,1891.16569,1866.03928,1791.21777,0.0,0.0,0.0,0.0,0.0,0.0,38.460147,2014.32486,0.0,0.176512001,0.0,0.0,208.2749961,0,32569.8495834885,4053.6695389184306,6413.54592406107,54221.1649480526,55047.27259486686,19610.33645843109,462.3214955895,355.4844675858,533.3828892102,-433.6529785945,-0.07944800000000019,0,,-0.079256,0,,5.925015674980953,5.925015674980953,5.910696837381549,5.910696837381549,153.2522069306175,140.63160584369896
2022-06-05,855600,1328736,1320.0667,1320.54533,1837.50772,1929.39769,1905.74514,1899.33991,1896.10875,217.306336,0.0500034155,214.599942,0.0500172261,2127.14765,5065.82728,193.58100903,17987.614808,779.19877376,0,164.713716996,29.3720382206,39.1110881629,164.5730776808,146.6374040268,1545.4293569,43.81186712,36.54125777,49.84986798,12.452692772999999,2408.55065,2347.31526,2369.32598,2282.31564,2295.18625,2181.55373,2305.12054,2152.99638,2337.07375,2228.24214,2118.74073,2141.74129,1877.73863,1830.55889,1773.9409699999999,1915.05971,1851.71697,1767.39841,0.0,0.0,0.0,0.0,0.0,0.0,38.4594662,2194.68407,0.0,0.176340853,0.0,0.0,207.6949986,0,32552.116583658135,5759.223140195241,9235.301247905576,55156.66698472012,55939.23688814366,17274.965499226386,2043.8236011479999,1910.7423687933,1887.3160017228,590.13311051247,-0.03484100000000012,0,,-0.03465499999999988,0,,2.598346983335158,2.598346983335158,2.5844756094107306,2.5844756094107306,155.85055391395264,143.2160814531097
2022-06-06,864816,1328736,1319.08246,1319.55621,1847.77455,1939.78482,1916.09514,1909.72809,1906.4241299999999,216.161168,0.1012779593,213.464992,0.10060995860000001,2064.81916,6457.92802,280.66381137,13043.882691,670.964768,0,148.40492719,26.88708769355,35.8862252318,147.8351303751,130.0189483367,1451.1143285,22.84068646,21.16687334,24.33849864,-1.02950147,2371.83081,2230.68241,2357.68158,2187.37879,2360.13679,2321.53336,2356.86679,2300.20092,2351.20243,2314.93689,2235.28863,2278.04912,1957.30938,1848.15889,1792.64754,2021.15814,1872.5378,1781.64227,0.0,0.0,0.0,0.0,0.0,0.0,38.4575057,2131.77041,0.0,0.176500651,0.0,0.0,291.6433174,0,29329.03573292255,5271.977942223605,8473.814363984933,49546.94394521476,49599.62841148432,16364.647651660986,1065.518023359,1106.8158069486,921.4555585104,-48.788074663299994,0.014429000000000247,1,"Rain, Rain, auto-detected",0.014386999999999706,1,"Rain, Rain, auto-detected",-1.076075561050013,2.374279548088447,-1.072943315325106,2.355784382855883,158.2248334620411,145.57186583596558
2022-06-07,874032,1328736,1318.87151,1319.35137,1859.50572,1951.9517,1928.19214,1921.92663,1918.53196,215.588512,0.1086734739,212.895292,0.1085635266,2110.07979,6076.25358,341.5737633,14770.56885,637.5029755,0,149.789789468,25.902217446575,33.7821190319,139.4085647533,122.7033524719,1446.1253845,29.033963539,22.86065144,28.64823173,5.03729256,2391.55055,2259.91366,2329.15856,2224.0197,2349.90029,2272.52244,2354.93069,2262.4929700000002,2357.96129,2286.31024,2194.01198,2253.2648,2017.06795,1868.27287,1784.61582,2074.22646,1895.45317,1778.57617,0.0,0.0,0.0,0.0,0.0,0.0,38.4572591,2187.67669,0.0,0.176479924,0.0,0.0,361.0558046,0,29602.723918387164,5078.866130443035,7976.971767002547,46722.78047706849,46808.874900980416,16485.850997596564,1354.4343990943498,1195.3834637976,1084.6220532978,238.71729441839994,-0.02883199999999997,0,,-0.028521999999999714,0,,2.150212112841736,2.150212112841736,2.127093156301035,2.127093156301035,160.37504557488282,147.69895899226663
2022-06-08,883248,1328736,1318.87888,1319.35422,1871.54482,1964.42523,1940.56916,1934.41456,1930.92168,213.418569,0.1106533045,210.736941,0.1099911123,1970.53044,5171.44311,385.846546,10426.943921,888.271536,0,171.352948048,31.22966945892,39.700054380195,159.50370846872,141.76864667955,1574.1955238,35.02085237,27.26764471,34.70441179,4.60579026,2352.10656,2171.43079,2423.72293,2132.0404,2495.15055,2419.18071,2487.42779,2387.95431,2488.86699,2419.55449,2320.89588,2375.954,2063.71174,1903.43564,1803.70705,2118.20888,1929.05642,1797.92049,0.0,0.0,0.0,0.0,0.0,0.0,38.4570227,2094.53213,0.0,0.176611123,0.0,0.0,401.60830500000003,0,33864.217525656764,6123.464556923983,9374.373840795444,53457.6678932915,54081.90333531474,17742.441052476825,1633.7227630605,1425.8251418859,1313.9090303694,218.2684004214,-0.018337999999999965,0,,-0.018395000000000383,0,,1.3675981453000738,1.3675981453000738,1.3718490502124239,1.3718490502124239,161.74264372018288,149.07080804247906
2022-06-09,892464,1328736,1318.36491,1318.83567,1882.5062,1975.82434,1951.96594,1945.86995,1942.34249,211.725509,0.0971402762,209.05497,0.09735120059999999,2210.89792,4875.47535,193.9053944,18047.05123,578.48133538,0,118.911462066,21.8298242379,28.6525000483,112.3193042657,99.7001961891,964.081986,26.10311495,19.38899501,25.714404684,7.408841140000001,2470.8523,2399.12186,2480.3398,2352.34762,2485.91351,2435.75167,2459.01534,2399.27205,2460.37795,2409.75529,2403.18021,2444.2811,2109.86741,1920.13354,1788.29974,2161.98854,1944.65896,1789.10312,0.0,0.0,0.0,0.0,0.0,0.0,38.4568184,2281.58391,0.0,0.176769065,0.0,0.0,211.750825,0,23500.287935337376,4280.357663743378,6765.714836405079,37643.81482464935,38033.63084221787,10703.74697227866,1217.7103124175,1013.8505490729,973.54736133624,351.10498162460004,-0.014912999999999954,1,auto-detected,-0.014823999999999948,1,auto-detected,1.1121709641651203,1.187344861561927,1.1055335863195692,1.1847346567912043,162.92998858174482,150.25554269927025
2022-06-10,901680,1328736,1316.45617,1316.9231,1894.56615,1988.26775,1964.36896,1958.34467,1954.74848,210.462443,0.0551759009,207.798737,0.0549021364,2358.57984,4946.81119,217.0421169,16359.30153,621.2420748,0,166.179472955,30.64624909066,39.472227749514,162.8242767643,143.1807172701,1456.49152439,54.6177813,35.129939411,46.849015709999996,21.928758725,2698.26433,2562.122,2781.55066,2510.5186,2703.54661,2593.35882,2658.33641,2519.9054,2659.5794300000002,2555.4327,2576.15293,2607.81687,2144.75459,1947.87466,1795.71277,2193.06352,1970.58927,1798.3027299999999,0.0,0.0,0.0,0.0,0.0,0.0,38.4564639,2462.42418,0.0,0.176548888,0.0,0.0,243.3583252,0,32841.791661913565,6009.0684070855405,9320.577138492741,54570.55635755514,54620.58002419775,16289.817373113568,2547.919497645,1836.94453180119,1773.7037347806,1039.20387597775,-0.013504000000000183,0,,-0.01337699999999975,0,,1.0070915778237801,1.0070915778237801,0.9976202633699847,0.9976202633699847,163.9370801595686,151.25316296264023
2022-06-11,910896,1328736,1315.964,1316.4269,1908.80527,2003.01823,1979.1002,1973.14839,1969.4951,209.102658,0.0488589219,206.447233,0.0489510043,2747.38294,3549.008988,184.42250206,17844.389654,615.7208043,0,175.483521334,32.76128433599,41.760552658,170.3896460141,148.351572694843,1490.7460141,63.5371672,41.240101265999996,57.188348526,27.81624903,3062.71193,2948.41669,3135.35476,2890.85742,2947.77658,2803.05354,2904.08285,2711.91801,2877.9497,2759.82188,2823.44206,2839.24435,2209.52686,1975.89493,1803.99184,2266.15999,1996.57647,1807.81373,0.0,0.0,0.0,0.0,0.0,0.0,38.4566102,2832.55525,0.0,0.177082446,0.0,0.0,228.3505115,3,34680.53632178035,6423.781197384512,9860.91929913354,57106.08986162561,56593.15795162871,16590.241628159558,2964.00884988,2156.44489519914,2165.1508751943597,1318.2120415317,-0.015512999999999888,0,,-0.015390000000000015,0,,1.1569173316632093,1.1569173316632093,1.1477443263261093,1.1477443263261093,165.09399749123182,152.40090728896635
2022-06-12,920112,1328736,1315.96439,1316.41978,1927.95874,2022.95832,1998.9750099999999,1993.13969,1989.37935,210.52923,0.0832389436,207.879123,0.0862998752,2666.1387,3125.61865,156.2184147,20293.265784,598.6028242,0,136.84818578,23.5311420233,30.2991073806,130.8805158059,114.2964726515,1278.1283631,22.953010786,11.598559243,19.754301642,-3.1869427899999994,2790.44916,2800.27337,2751.91569,2728.60397,2759.05651,2727.47813,2736.24274,2672.38649,2695.2732300000002,2677.04594,2672.57724,2724.71203,2302.0571,2028.46464,1841.39146,2356.55655,2046.35295,1844.87012,0.0,0.0,0.0,0.0,0.0,0.0,38.4504211,2673.06522,0.0,0.177313719,0.0,0.0,188.2283276,0,27045.09484101344,4613.949384035687,7154.528225781078,43864.60487234738,43601.81838709422,14058.666024367554,1070.7579531668998,606.48866281647,747.89786016612,-151.0292188181,0.023299999999999876,1,"Unknown, Unknown, auto-detected, auto-detected, Unknown",0.02326399999999973,1,"Unknown, Unknown, auto-detected, auto-detected, Unknown",-1.7376506045093036,1.7986051006789379,-1.734965822459407,1.7826207038448922,166.89260259191076,154.18352799281124
2022-06-13,929328,1328736,1314.16152,1314.63114,1959.60728,2055.03133,2031.07095,2025.2933699999999,2021.44722,233.926796,0.48109649520000003,231.192196,0.47998889299999997,3003.95169,1354.98102,503.743154,21418.9608,743.864302,0,176.56020804,25.53329171993,32.52007577597033,168.1089380915,148.5857446038,1892.3051352,-42.83308004,-20.43524491,-21.570112260000002,-44.68713393,2839.81874,3094.57517,2599.4699,3053.61684,2193.34293,2317.38988,2209.95001,2358.14463,2302.3416,2359.01072,2278.51829,2326.13337,2332.5443,2066.48776,1851.73399,2363.15697,2081.91448,1854.95418,0.0,0.0,0.0,0.0,0.0,0.0,38.4380192,2986.55569,0.0,0.177144179,0.0,0.0,529.607462,0,34893.32024662274,5006.527753175874,7678.9654929798735,56341.71060136622,56682.48985145763,22352.483997263786,-1998.163183866,-1068.5589563439,-816.6444501636,-2117.7232769427,0.35328000000000026,1,"auto-detected, Irrigation",0.3514240000000002,1,"auto-detected, Irrigation",-26.346661182877703,2.4402928696946664,-26.20824575275026,2.417497081363675,169.33289546160543,156.6010250741749
2022-06-14,938544,1328736,1313.16921,1313.60106,1963.91248,2060.76856,2036.6047800000001,2031.04584,2027.06624,242.2632,0.0995049425,239.459299,0.0989443913,2499.85056,2436.71157,359.628187,12777.4346,752.650494,0,169.00685724000002,33.0887898538,41.85239094544,160.3434620572,141.8257588475,1441.7551088,9.836338620000001,18.90836908,24.36720722,-0.6768661700000006,2653.27317,2635.2554,2590.43208,2602.79119,2364.3847,2317.64704,2412.81701,2363.037,2502.09242,2462.87345,2324.70322,2360.6044,2292.11996,2090.85918,1855.65989,2290.64281,2100.47369,1859.84908,0.0,0.0,0.0,0.0,0.0,0.0,38.453975,2567.41052,0.0,0.176921178,0.0,0.0,374.931647,0,33400.56323571248,6487.997965133033,9882.605073946746,53739.11130847058,54103.6904851443,16641.92357100159,458.86519662300003,988.7186191932001,922.5424653492,-32.07668779630003,-0.041326000000000196,0,,-0.04092899999999977,0,,3.081980638710395,3.081980638710395,3.0523734588824576,3.0523734588824576,172.41487610031584,159.65339853305738
2022-06-15,947760,1328736,1313.1215,1313.52855,1974.90175,2071.98379,2047.7123,2042.25864,2038.20329,239.448116,0.0749305035,236.665473,0.07496133,2191.21108,3208.24765,302.8143358,12392.202755,846.03858,0,176.43611075,34.91823409516,44.692862592931,169.2927913798,149.8551527387,1432.4642466999999,26.38562342,21.255220227,28.66082015,0.8431813900000005,2509.87849,2396.8104,2592.46528,2343.43773,2576.19216,2522.81151,2587.58798,2509.38121,2604.54537,2571.25022,2491.4911,2521.64255,2291.1219,2104.72559,1874.17413,2296.07169,2103.3232199999998,1878.28011,0.0,0.0,0.0,0.0,0.0,0.0,38.4511974,2294.2392800000002,0.0,0.176854772,0.0,0.0,320.7849844,0,34868.79509155083,6846.712519751443,10553.325644068796,56738.47903093997,57166.74366675928,16086.794940748825,1230.8893325430001,1111.43546566983,1085.098650879,39.958366072100006,-0.02133099999999999,0,,-0.021243000000000123,0,,1.5908079418364005,1.5908079418364005,1.5842451412700234,1.5842451412700234,174.00568404215224,161.23764367432742
2022-06-16,956976,1328736,1313.11642,1313.51973,1995.48282,2092.17426,2067.87673,2062.4145,2058.33051,248.376956,0.2731592872,245.579046,0.2629585029,2519.95848,4185.97898,330.47677930000003,15552.251497,721.631441,0,165.202000699,26.3061795797,33.5128548354333,158.9319573463,140.0798307841,1665.6438619,-11.320355458,-2.3976278300000002,-2.85597299,-24.454521609,2635.06467,2683.80038,2540.18954,2614.61612,2433.19734,2485.49717,2445.59531,2496.13834,2451.64677,2496.44365,2415.52471,2482.90244,2328.91967,2156.61702,1957.3348,2336.59449,2148.02362,1957.00406,0.0,0.0,0.0,0.0,0.0,0.0,38.4345728,2528.27689,0.0,0.176957622,0.0,0.0,356.3899823,0,32648.615335042286,5158.074391285636,7913.390412290865,53266.04550461244,53437.65384751847,18649.79243308364,-528.0945821157001,-125.37195923070001,-108.12713740139998,-1158.89977905051,0.1821250000000001,1,"Irrigation, Irrigation, auto-detected, auto-detected, Irrigation",0.1813720000000001,1,"Irrigation, Irrigation, auto-detected, auto-detected, Irrigation",-13.58238696765059,3.5860111799368326,-13.526230276440483,3.570946569545805,177.59169522208907,164.80859024387323
2022-06-17,966192,1328736,1313.12506,1313.52137,2004.08633,2101.05357,2076.74995,2071.3505999999998,2067.27124,252.238962,0.1394376446,249.393972,0.1402445612,2831.07517,2616.9125,424.72923147,16492.76627,618.217324909,0,167.519517036,29.7289702464,38.82858945215,164.866777565,145.4637326871,1636.2816138,4.785551185,9.192227484,14.461961089999999,-2.67326011,2842.65965,2938.22508,2698.23382,2904.33279,2396.40754,2365.10045,2408.47944,2378.47984,2446.15069,2431.1932,2374.05005,2424.1576,2304.91525,2125.59297,1903.20012,2310.9412,2121.26307,1927.94377,0.0,0.0,0.0,0.0,0.0,0.0,38.4519982,2828.71731,0.0,0.176789767,0.0,0.0,454.3307999,0,33106.62249657327,5829.209811430825,9168.59482733618,55255.10050090974,55491.50474547491,19016.684248406356,223.24596278025,480.66157513836,547.5298468674,-126.68579661289996,-0.07483800000000018,0,,-0.07452199999999998,0,,5.5812144180372645,5.5812144180372645,5.5576479978215865,5.5576479978215865,183.17290964012633,170.36623824169482
2022-06-18,975408,1328736,1313.12469,1313.51891,2012.61931,2109.66367,2085.34515,2079.98032,2075.89046,247.362437,0.1057698275,244.549266,0.10600702149999999,2734.36331,2350.10148,385.568764,18730.9347,669.964126,0,99.881907984,20.1756324191,26.9661175440105,98.3262741909,87.1049981298,812.2763884999999,9.439637710000001,9.876563402999999,12.870642830000001,6.435338249,2799.60191,2824.34023,2724.80385,2806.75994,2455.14161,2432.66111,2464.67065,2432.53076,2502.10607,2485.37156,2485.89889,2519.46324,2302.3377,2132.97094,1914.4294,2322.12291,2127.87939,1945.82186,0.0,0.0,0.0,0.0,0.0,0.0,38.450884,2750.88235,0.0,0.177155749,0.0,0.0,402.874141,0,19739.506657920545,3956.00632899423,6367.5093356672,32954.05079508013,33228.81468655611,9486.29384032195,440.3590991715,516.44550034287,487.2825375438,304.97067962011,-0.02840499999999979,0,,-0.028202000000000282,0,,2.1183676146389128,2.1183676146389128,2.103228426968761,2.103228426968761,185.29127725476525,172.46946666866359
